Id,SalePrice
2734,140539.27066546457
2735,136258.41462846965
2736,134998.658888017
2737,117990.45654029422
2738,138968.76227611574
2739,156125.4563935057
2740,133638.54280693125
2741,151878.49073246028
2742,157336.45485740234
2743,159962.9896430646
2744,159617.6225140944
2745,138350.7560200257
2746,139979.92715649915
2747,154432.88157320398
2748,125325.53912558578
2749,126981.71495110341
2750,128179.07392126569
2751,135546.09544911684
2752,202547.78516023565
2753,143419.73868711895
2754,187602.6696918554
2755,137880.9065326391
2756,92492.37505521718
2757,70252.68724944831
2758,89794.70341438567
2759,161835.6129223168
2760,121917.14157545337
2761,141141.21308334245
2762,143959.80780348653
2763,182931.21804130246
2764,151805.2776992549
2765,282364.7733290038
2766,126951.77714299884
2767,88632.72607753576
2768,129723.70638548322
2769,133621.5065071963
2770,135060.98430087304
2771,101808.48377019427
2772,106374.60557460175
2773,169806.9480935029
2774,143627.0685316535
2775,111924.66645123065
2776,146433.529599811
2777,147570.49434638218
2778,101521.42139098624
2779,123853.62683402235
2780,97173.52960893454
2781,93555.63919374158
2782,98900.7559984917
2783,96535.79514898131
2784,117379.12994793442
2785,136262.42129641538
2786,67392.77630884066
2787,125313.68301729091
2788,76142.56258662196
2789,162941.93668257014
2790,92548.46222635082
2791,111016.59460226796
2792,52760.12951480243
2793,158428.33115667847
2794,101878.76312186912
2795,119188.02530118213
2796,96441.26265805661
2797,198220.92342933358
2798,104985.008164129
2799,117931.98412897976
2800,71426.92758578323
2801,110192.45602871387
2802,130779.69037689455
2803,169714.01091257267
2804,126100.87255953807
2805,97586.26015500932
2806,85060.12181880043
2807,162721.2708397794
2808,144206.4160454763
2809,131579.33079948247
2810,122918.9856693799
2811,157495.705374174
2812,169942.18707114612
2813,157562.69347379453
2814,160071.3601864224
2815,93805.81695464127
2816,221856.05273844342
2817,151114.307181013
2818,132105.0796958874
2819,172720.165462572
2820,140266.28375265346
2821,104840.43159544047
2822,190708.49746643056
2823,292605.8470332496
2824,167559.59657592827
2825,141990.20584961175
2826,131433.61037769952
2827,138375.2897154984
2828,229266.31074079216
2829,205474.24950751843
2830,220918.37615518185
2831,172482.94750225672
2832,240158.49007423827
2833,323944.44867577654
2834,231993.94199393567
2835,230872.2328047225
2836,191791.77424402788
2837,158214.01979402732
2838,148254.86866161675
2839,174128.33695429913
2840,203388.98066799215
2841,207421.3789480941
2842,236334.19194538126
2843,153824.29040989565
2844,171486.26914931447
2845,124067.56525881909
2846,211180.64214104626
2847,215067.97815623612
2848,222507.95796811927
2849,196972.0404542222
2850,277267.96499230387
2851,213263.53595513487
2852,238876.73757073583
2853,240040.49575068656
2854,136053.81840741975
2855,199497.57047723368
2856,204432.91986240863
2857,191432.65163138506
2858,209261.2239139817
2859,118771.29929844751
2860,122229.48938423918
2861,127285.10162327778
2862,188852.01907200963
2863,130340.49497665084
2864,239802.84995005722
2865,146189.67436343513
2866,144549.63544136687
2867,100184.756547647
2868,97512.90382422946
2869,90401.03123980116
2870,121359.92120278618
2871,86952.27806139344
2872,50516.61893796689
2873,96324.63511413155
2874,138811.57440103518
2875,113352.9993750272
2876,164311.1879781255
2877,147418.51620225466
2878,160116.17307026815
2879,137202.16315748158
2880,106710.99409965088
2881,140792.88206909894
2882,178206.8330917961
2883,196367.83430050078
2884,196713.67143539595
2885,186419.28745847946
2886,224121.85672642963
2887,100443.12131859183
2888,144896.4360025326
2889,59537.56041059589
2890,80183.7829427276
2891,138444.76637547492
2892,42202.23711604292
2893,69643.41247629924
2894,56761.24249212122
2895,347438.48493685
2896,281893.6305931429
2897,216860.0705701107
2898,150099.8889259863
2899,211134.63600201526
2900,159873.68980478606
2901,213502.33116282854
2902,185957.36623902124
2903,325906.61924284336
2904,359779.95019775775
2905,82657.41335313147
2906,195594.72547811305
2907,116446.70988164922
2908,130999.69301610935
2909,155846.35405340965
2910,76725.64991060931
2911,84802.64453853625
2912,151415.61371787934
2913,84103.74204322757
2914,81502.63429577864
2915,87990.67796598404
2916,85479.48204604688
2917,161689.57016925377
2918,121122.71357151921
2919,224624.57691393798
